,persnr,time,workSampleTest,b5cons,b5extra,b5open,b5emos,b5agree,riskAversion,age,experience,bonus,performance
3874,968,2,92.0,-0.4,0.1,0.9,1.1,0.3,0.7,25,4,0,163.10915857642442
3875,968,3,92.0,-0.4,0.1,0.9,1.1,0.3,0.7,26,5,0,126.73880441219303
3876,969,0,119.0,0.5,1.3,-1.1,0.8,-0.4,1.6,39,17,0,313.94570827416476
3877,969,1,119.0,0.5,1.3,-1.1,0.8,-0.4,1.6,40,18,0,97.1308475278725
3878,969,2,119.0,0.5,1.3,-1.1,0.8,-0.4,1.6,41,19,1,438.769907687298
3879,969,3,119.0,0.5,1.3,-1.1,0.8,-0.4,1.6,42,20,1,341.52159557907106
3880,970,0,110.0,1.8,0.5,-0.1,-0.8,0.1,-1.0,41,20,0,210.40801299137732
3881,970,1,110.0,1.8,0.5,-0.1,-0.8,0.1,-1.0,42,21,0,192.42502057123494
3882,970,2,110.0,1.8,0.5,-0.1,-0.8,0.1,-1.0,43,22,0,111.75019911194741
3883,970,3,110.0,1.8,0.5,-0.1,-0.8,0.1,-1.0,44,23,0,81.43619134966579
3884,971,0,127.0,-0.8,0.7,-0.7,0.2,-0.0,-0.0,50,23,0,186.79389534231612
3885,971,1,127.0,-0.8,0.7,-0.7,0.2,-0.0,-0.0,51,24,0,214.12957090992114
3886,971,2,127.0,-0.8,0.7,-0.7,0.2,-0.0,-0.0,52,25,1,132.2574286770169
3887,971,3,127.0,-0.8,0.7,-0.7,0.2,-0.0,-0.0,53,26,1,342.91090999215896
3888,972,0,116.0,0.4,-0.4,-1.1,-0.9,-0.2,0.8,26,4,0,246.88776524651857
3889,972,1,116.0,0.4,-0.4,-1.1,-0.9,-0.2,0.8,27,5,0,133.96757094610956
3890,972,2,116.0,0.4,-0.4,-1.1,-0.9,-0.2,0.8,28,6,0,69.05329944626155
3891,972,3,116.0,0.4,-0.4,-1.1,-0.9,-0.2,0.8,29,7,1,153.00212964616685
3892,973,0,92.0,-0.8,0.1,0.9,1.8,0.6,-0.4,54,25,0,83.20847126722043
3893,973,1,92.0,-0.8,0.1,0.9,1.8,0.6,-0.4,55,26,0,340.24482465422693
3894,973,2,92.0,-0.8,0.1,0.9,1.8,0.6,-0.4,56,27,0,170.47596223188896
3895,973,3,92.0,-0.8,0.1,0.9,1.8,0.6,-0.4,57,28,0,154.3709185631028
3896,974,0,104.0,-0.5,-0.7,1.4,1.9,1.4,-0.6,37,10,0,215.10541980369356
3897,974,1,104.0,-0.5,-0.7,1.4,1.9,1.4,-0.6,38,11,0,149.14459155278874
3898,974,2,104.0,-0.5,-0.7,1.4,1.9,1.4,-0.6,39,12,1,183.87463708898866
3899,974,3,104.0,-0.5,-0.7,1.4,1.9,1.4,-0.6,40,13,1,42.92781592980083
3900,975,0,110.0,0.6,-0.4,1.0,-0.2,0.4,0.6,21,0,0,-38.57970312085516
3901,975,1,110.0,0.6,-0.4,1.0,-0.2,0.4,0.6,22,1,0,63.64015716944158
3902,975,2,110.0,0.6,-0.4,1.0,-0.2,0.4,0.6,23,2,0,163.60895296645802
3903,975,3,110.0,0.6,-0.4,1.0,-0.2,0.4,0.6,24,3,0,128.88359768451406
3904,976,0,109.0,1.0,-0.1,-1.4,1.8,-1.9,1.7,32,9,0,53.01502780261474
3905,976,1,109.0,1.0,-0.1,-1.4,1.8,-1.9,1.7,33,10,0,163.35980463767652
3906,976,2,109.0,1.0,-0.1,-1.4,1.8,-1.9,1.7,34,11,0,89.376586633205
3907,976,3,109.0,1.0,-0.1,-1.4,1.8,-1.9,1.7,35,12,0,-19.199351817431705
3908,977,0,100.0,-1.1,-0.6,0.4,-0.9,0.7,-0.1,42,13,0,157.88852532708813
3909,977,1,100.0,-1.1,-0.6,0.4,-0.9,0.7,-0.1,43,14,0,170.01848411429154
3910,977,2,100.0,-1.1,-0.6,0.4,-0.9,0.7,-0.1,44,15,0,29.685122927624818
3911,977,3,100.0,-1.1,-0.6,0.4,-0.9,0.7,-0.1,45,16,0,160.99030672593636
3912,978,0,73.0,1.0,-0.2,-0.6,-1.0,0.1,0.8,29,8,0,-71.26701317581507
3913,978,1,73.0,1.0,-0.2,-0.6,-1.0,0.1,0.8,30,9,0,40.20017744854525
3914,978,2,73.0,1.0,-0.2,-0.6,-1.0,0.1,0.8,31,10,0,17.793007489346795
3915,978,3,73.0,1.0,-0.2,-0.6,-1.0,0.1,0.8,32,11,0,114.81318303334888
3916,979,0,111.0,0.7,0.9,-1.3,-1.2,0.2,1.2,46,18,0,92.60935028106229
3917,979,1,111.0,0.7,0.9,-1.3,-1.2,0.2,1.2,47,19,0,196.99895464039506
3918,979,2,111.0,0.7,0.9,-1.3,-1.2,0.2,1.2,48,20,1,304.5800974852681
3919,979,3,111.0,0.7,0.9,-1.3,-1.2,0.2,1.2,49,21,1,233.01986428920335
3920,980,0,96.0,-1.1,1.4,-0.0,1.2,0.4,-1.4,57,34,0,138.78552117524262
3921,980,1,96.0,-1.1,1.4,-0.0,1.2,0.4,-1.4,58,35,0,144.29986222933928
3922,980,2,96.0,-1.1,1.4,-0.0,1.2,0.4,-1.4,59,36,0,87.66642486691285
3923,980,3,96.0,-1.1,1.4,-0.0,1.2,0.4,-1.4,60,37,0,167.5730182338636
3924,981,0,91.0,1.3,2.0,0.4,0.9,0.1,0.2,30,2,0,127.10675813815669
3925,981,1,91.0,1.3,2.0,0.4,0.9,0.1,0.2,31,3,0,64.05828373375059
3926,981,2,91.0,1.3,2.0,0.4,0.9,0.1,0.2,32,4,0,51.36362845150319
3927,981,3,91.0,1.3,2.0,0.4,0.9,0.1,0.2,33,5,0,16.82189100061771
3928,982,0,91.0,-0.5,-0.9,-0.2,-1.0,-0.7,0.6,32,4,0,104.50028586558363
3929,982,1,91.0,-0.5,-0.9,-0.2,-1.0,-0.7,0.6,33,5,0,146.38302032280768
3930,982,2,91.0,-0.5,-0.9,-0.2,-1.0,-0.7,0.6,34,6,1,105.79430452285908
3931,982,3,91.0,-0.5,-0.9,-0.2,-1.0,-0.7,0.6,35,7,1,90.5124846878889
3932,983,0,98.0,-0.4,-0.1,0.6,0.3,1.1,-0.8,52,25,0,71.42762961829527
3933,983,1,98.0,-0.4,-0.1,0.6,0.3,1.1,-0.8,53,26,0,88.60544378972554
3934,983,2,98.0,-0.4,-0.1,0.6,0.3,1.1,-0.8,54,27,0,7.480785753926881
3935,983,3,98.0,-0.4,-0.1,0.6,0.3,1.1,-0.8,55,28,0,221.29036038519422
3936,984,0,116.0,-0.2,-0.1,-0.2,1.9,0.2,-0.8,30,1,0,107.56866490427144
3937,984,1,116.0,-0.2,-0.1,-0.2,1.9,0.2,-0.8,31,2,1,55.658745617975285
3938,984,2,116.0,-0.2,-0.1,-0.2,1.9,0.2,-0.8,32,3,1,198.07166989548722
3939,984,3,116.0,-0.2,-0.1,-0.2,1.9,0.2,-0.8,33,4,1,91.06426286151928
3940,985,0,115.0,-0.9,0.3,0.1,-0.8,-1.7,-0.9,51,24,0,47.36613060173151
3941,985,1,115.0,-0.9,0.3,0.1,-0.8,-1.7,-0.9,52,25,0,18.348295437011615
3942,985,2,115.0,-0.9,0.3,0.1,-0.8,-1.7,-0.9,53,26,1,362.82913686361906
3943,985,3,115.0,-0.9,0.3,0.1,-0.8,-1.7,-0.9,54,27,1,155.6510286603684
3944,986,0,91.0,1.4,-0.8,-1.4,0.4,-0.8,-0.7,32,9,0,231.49189907283304
3945,986,1,91.0,1.4,-0.8,-1.4,0.4,-0.8,-0.7,33,10,0,255.3445379839173
3946,986,2,91.0,1.4,-0.8,-1.4,0.4,-0.8,-0.7,34,11,0,279.9822990955298
3947,986,3,91.0,1.4,-0.8,-1.4,0.4,-0.8,-0.7,35,12,0,77.07940092984143
3948,987,0,117.0,-1.2,0.1,0.5,-0.0,-1.6,-0.1,27,0,0,93.13255022874085
3949,987,1,117.0,-1.2,0.1,0.5,-0.0,-1.6,-0.1,28,1,1,83.54977814059106
3950,987,2,117.0,-1.2,0.1,0.5,-0.0,-1.6,-0.1,29,2,1,7.109640999951523
3951,987,3,117.0,-1.2,0.1,0.5,-0.0,-1.6,-0.1,30,3,1,209.48969083888028
3952,988,0,104.0,-1.1,0.3,-0.2,0.2,0.7,0.9,38,11,0,83.24489345931002
3953,988,1,104.0,-1.1,0.3,-0.2,0.2,0.7,0.9,39,12,0,143.8241505331559
3954,988,2,104.0,-1.1,0.3,-0.2,0.2,0.7,0.9,40,13,0,-36.75495254281766
3955,988,3,104.0,-1.1,0.3,-0.2,0.2,0.7,0.9,41,14,1,64.23857712422758
3956,989,0,72.0,-0.3,-0.2,-0.4,2.7,1.5,-0.7,36,7,0,0.4995163995181784
3957,989,1,72.0,-0.3,-0.2,-0.4,2.7,1.5,-0.7,37,8,0,-47.88057956976904
3958,989,2,72.0,-0.3,-0.2,-0.4,2.7,1.5,-0.7,38,9,0,-6.984512206673372
3959,989,3,72.0,-0.3,-0.2,-0.4,2.7,1.5,-0.7,39,10,0,-73.97536719705946
3960,990,0,90.0,0.8,-1.7,1.3,0.8,-1.9,-0.2,36,9,0,193.28267510346078
3961,990,1,90.0,0.8,-1.7,1.3,0.8,-1.9,-0.2,37,10,0,65.23806055332174
3962,990,2,90.0,0.8,-1.7,1.3,0.8,-1.9,-0.2,38,11,0,160.45083957065305
3963,990,3,90.0,0.8,-1.7,1.3,0.8,-1.9,-0.2,39,12,0,-143.10065194368792
3964,991,0,101.0,0.6,-1.1,-1.0,-0.8,0.6,0.5,47,20,0,111.71908922180225
3965,991,1,101.0,0.6,-1.1,-1.0,-0.8,0.6,0.5,48,21,0,257.6559765505052
3966,991,2,101.0,0.6,-1.1,-1.0,-0.8,0.6,0.5,49,22,0,303.49118363615685
3967,991,3,101.0,0.6,-1.1,-1.0,-0.8,0.6,0.5,50,23,0,220.66519518232076
3968,992,0,100.0,1.9,1.1,-0.1,-1.4,-0.6,0.3,26,2,0,36.48384965275841
3969,992,1,100.0,1.9,1.1,-0.1,-1.4,-0.6,0.3,27,3,0,170.53439755693583
3970,992,2,100.0,1.9,1.1,-0.1,-1.4,-0.6,0.3,28,4,0,130.8687165726039
3971,992,3,100.0,1.9,1.1,-0.1,-1.4,-0.6,0.3,29,5,0,211.95822470707193
3972,993,0,114.0,-0.6,-0.6,0.1,1.5,0.2,0.2,57,37,0,-29.97502281187795
3973,993,1,114.0,-0.6,-0.6,0.1,1.5,0.2,0.2,58,38,0,96.36149720650626
3974,993,2,114.0,-0.6,-0.6,0.1,1.5,0.2,0.2,59,39,0,142.36915623334164
3975,993,3,114.0,-0.6,-0.6,0.1,1.5,0.2,0.2,60,40,1,68.07079095363068
3976,994,0,101.0,0.1,-1.0,2.0,1.4,1.5,-0.4,51,31,0,-95.38124878631263
3977,994,1,101.0,0.1,-1.0,2.0,1.4,1.5,-0.4,52,32,0,123.32747960948097
3978,994,2,101.0,0.1,-1.0,2.0,1.4,1.5,-0.4,53,33,0,188.3855299240853
3979,994,3,101.0,0.1,-1.0,2.0,1.4,1.5,-0.4,54,34,0,247.8014542435123
3980,995,0,117.0,0.8,-0.6,-0.8,0.1,-0.9,0.1,60,34,0,267.6906276580789
3981,995,1,117.0,0.8,-0.6,-0.8,0.1,-0.9,0.1,61,35,0,89.6269115500606
3982,995,2,117.0,0.8,-0.6,-0.8,0.1,-0.9,0.1,62,36,0,86.13313118213553
3983,995,3,117.0,0.8,-0.6,-0.8,0.1,-0.9,0.1,63,37,0,160.8782316203369
3984,996,0,107.0,-0.7,0.2,0.5,-0.4,-0.5,-0.1,60,31,0,180.73873889894517
3985,996,1,107.0,-0.7,0.2,0.5,-0.4,-0.5,-0.1,61,32,0,175.14099238195394
3986,996,2,107.0,-0.7,0.2,0.5,-0.4,-0.5,-0.1,62,33,0,274.8362597487618
3987,996,3,107.0,-0.7,0.2,0.5,-0.4,-0.5,-0.1,63,34,1,282.01794497178116
3988,997,0,87.0,-1.4,0.8,0.1,-0.7,-1.2,-1.9,55,26,0,153.38619077405107
3989,997,1,87.0,-1.4,0.8,0.1,-0.7,-1.2,-1.9,56,27,1,14.252493385288147
3990,997,2,87.0,-1.4,0.8,0.1,-0.7,-1.2,-1.9,57,28,1,99.33898883942632
3991,997,3,87.0,-1.4,0.8,0.1,-0.7,-1.2,-1.9,58,29,1,197.24683199253502
3992,998,0,74.0,0.5,0.4,2.3,1.3,0.5,0.6,63,37,0,94.9339043276684
3993,998,1,74.0,0.5,0.4,2.3,1.3,0.5,0.6,64,38,0,168.73307257374256
3994,998,2,74.0,0.5,0.4,2.3,1.3,0.5,0.6,65,39,0,261.99981244605146
3995,998,3,74.0,0.5,0.4,2.3,1.3,0.5,0.6,66,40,0,171.69425690791638
3996,999,0,119.0,-0.4,-0.5,0.2,1.9,0.7,-2.4,60,34,0,235.70160400271243
3997,999,1,119.0,-0.4,-0.5,0.2,1.9,0.7,-2.4,61,35,1,337.48872446525144
3998,999,2,119.0,-0.4,-0.5,0.2,1.9,0.7,-2.4,62,36,1,234.59401514345524
3999,999,3,119.0,-0.4,-0.5,0.2,1.9,0.7,-2.4,63,37,1,81.3987341989664
4000,1000,0,115.0,0.7,-1.2,1.7,2.1,0.5,-0.2,66,39,0,-23.570916444880524
4001,1000,1,115.0,0.7,-1.2,1.7,2.1,0.5,-0.2,67,40,0,258.08239202031217
4002,1000,2,115.0,0.7,-1.2,1.7,2.1,0.5,-0.2,68,41,0,146.81151030126773
4003,1000,3,115.0,0.7,-1.2,1.7,2.1,0.5,-0.2,69,42,0,131.50831934093048
4004,1001,0,106.0,0.5,-0.4,-0.4,-0.4,-1.8,-1.6,65,39,0,108.51484576513403
4005,1001,1,106.0,0.5,-0.4,-0.4,-0.4,-1.8,-1.6,66,40,0,106.54629817678338
4006,1001,2,106.0,0.5,-0.4,-0.4,-0.4,-1.8,-1.6,67,41,0,59.557707854043876
4007,1001,3,106.0,0.5,-0.4,-0.4,-0.4,-1.8,-1.6,68,42,0,148.18721673263025
4008,1002,0,73.0,0.2,0.4,-0.1,0.6,-0.2,-1.2,50,29,0,-15.17078497872376
4009,1002,1,73.0,0.2,0.4,-0.1,0.6,-0.2,-1.2,51,30,0,102.69813653481741
4010,1002,2,73.0,0.2,0.4,-0.1,0.6,-0.2,-1.2,52,31,0,-59.859330859739075
4011,1002,3,73.0,0.2,0.4,-0.1,0.6,-0.2,-1.2,53,32,0,25.87238421214665
4012,1003,0,79.0,-0.1,-0.7,3.9,0.8,-0.1,0.2,23,0,0,153.781259927126
4013,1003,1,79.0,-0.1,-0.7,3.9,0.8,-0.1,0.2,24,1,0,32.83297247458208
4014,1003,2,79.0,-0.1,-0.7,3.9,0.8,-0.1,0.2,25,2,0,-118.6639233045797
4015,1003,3,79.0,-0.1,-0.7,3.9,0.8,-0.1,0.2,26,3,0,57.739701334442465
4016,1004,0,107.0,1.6,0.4,-0.2,-1.0,1.1,-0.8,31,7,0,285.5851673353678
4017,1004,1,107.0,1.6,0.4,-0.2,-1.0,1.1,-0.8,32,8,0,119.1893297859505
4018,1004,2,107.0,1.6,0.4,-0.2,-1.0,1.1,-0.8,33,9,0,181.75999238167338
4019,1004,3,107.0,1.6,0.4,-0.2,-1.0,1.1,-0.8,34,10,0,170.86833265494326
4020,1005,0,103.0,-0.4,0.1,0.8,2.0,1.4,2.4,22,1,0,139.65212638608966
4021,1005,1,103.0,-0.4,0.1,0.8,2.0,1.4,2.4,23,2,0,155.93788339484166
4022,1005,2,103.0,-0.4,0.1,0.8,2.0,1.4,2.4,24,3,1,240.01455122039425
4023,1005,3,103.0,-0.4,0.1,0.8,2.0,1.4,2.4,25,4,1,206.3719914946914
4024,1006,0,104.0,-1.6,0.1,0.7,0.7,1.8,1.1,24,3,0,68.93557977040669
4025,1006,1,104.0,-1.6,0.1,0.7,0.7,1.8,1.1,25,4,0,323.9568664373254
4026,1006,2,104.0,-1.6,0.1,0.7,0.7,1.8,1.1,26,5,1,247.91563274150522
4027,1006,3,104.0,-1.6,0.1,0.7,0.7,1.8,1.1,27,6,1,337.94039700914556
4028,1007,0,78.0,-0.6,-0.3,-1.6,-1.6,-0.6,-0.4,44,18,0,138.8790358977602
4029,1007,1,78.0,-0.6,-0.3,-1.6,-1.6,-0.6,-0.4,45,19,0,112.35445520798922
4030,1007,2,78.0,-0.6,-0.3,-1.6,-1.6,-0.6,-0.4,46,20,0,58.132520557971816
4031,1007,3,78.0,-0.6,-0.3,-1.6,-1.6,-0.6,-0.4,47,21,0,-56.88353894901393
4032,1008,0,88.0,-0.3,1.3,0.7,1.0,-1.1,-0.4,63,39,0,132.2629853755954
4033,1008,1,88.0,-0.3,1.3,0.7,1.0,-1.1,-0.4,64,40,0,83.67453947713048
4034,1008,2,88.0,-0.3,1.3,0.7,1.0,-1.1,-0.4,65,41,0,276.6975830524894
4035,1008,3,88.0,-0.3,1.3,0.7,1.0,-1.1,-0.4,66,42,0,37.29245824961009
4036,1009,0,118.0,0.7,0.5,-1.3,0.7,-2.5,1.5,63,41,0,236.0901746964532
4037,1009,1,118.0,0.7,0.5,-1.3,0.7,-2.5,1.5,64,42,0,207.83779383361707
4038,1009,2,118.0,0.7,0.5,-1.3,0.7,-2.5,1.5,65,43,0,275.62468878509725
4039,1009,3,118.0,0.7,0.5,-1.3,0.7,-2.5,1.5,66,44,0,392.1655490036603
4040,1010,0,115.0,1.0,-0.9,0.8,1.0,-0.0,-1.2,55,32,0,26.72974184356906
4041,1010,1,115.0,1.0,-0.9,0.8,1.0,-0.0,-1.2,56,33,1,160.25908114863438
4042,1010,2,115.0,1.0,-0.9,0.8,1.0,-0.0,-1.2,57,34,1,243.60105164050202
4043,1010,3,115.0,1.0,-0.9,0.8,1.0,-0.0,-1.2,58,35,1,256.91553328198506
4044,1011,0,122.0,-0.6,0.5,2.0,-1.2,0.7,0.1,23,0,0,-32.76759318288211
4045,1011,1,122.0,-0.6,0.5,2.0,-1.2,0.7,0.1,24,1,0,147.5842402474118
4046,1011,2,122.0,-0.6,0.5,2.0,-1.2,0.7,0.1,25,2,0,135.35681534771103
4047,1011,3,122.0,-0.6,0.5,2.0,-1.2,0.7,0.1,26,3,1,18.77673037693802
4048,1012,0,110.0,-1.0,-0.3,1.0,-1.2,-1.6,-0.8,43,21,0,160.79316295512038
4049,1012,1,110.0,-1.0,-0.3,1.0,-1.2,-1.6,-0.8,44,22,0,222.5072437159609
4050,1012,2,110.0,-1.0,-0.3,1.0,-1.2,-1.6,-0.8,45,23,0,279.52835414688684
4051,1012,3,110.0,-1.0,-0.3,1.0,-1.2,-1.6,-0.8,46,24,1,58.01557629102578
4052,1013,0,98.0,-0.2,0.2,0.2,-1.8,2.2,-0.8,63,34,0,155.38997605731976
4053,1013,1,98.0,-0.2,0.2,0.2,-1.8,2.2,-0.8,64,35,0,152.8130333497413
4054,1013,2,98.0,-0.2,0.2,0.2,-1.8,2.2,-0.8,65,36,0,138.6357781904661
4055,1013,3,98.0,-0.2,0.2,0.2,-1.8,2.2,-0.8,66,37,0,-59.430396935026266
4056,1014,0,107.0,-1.2,-0.2,0.9,-0.2,-0.8,-1.2,44,16,0,88.09446533847563
4057,1014,1,107.0,-1.2,-0.2,0.9,-0.2,-0.8,-1.2,45,17,0,96.85639617632978
4058,1014,2,107.0,-1.2,-0.2,0.9,-0.2,-0.8,-1.2,46,18,0,110.61321030078219
4059,1014,3,107.0,-1.2,-0.2,0.9,-0.2,-0.8,-1.2,47,19,0,-2.923939790421983
4060,1015,0,101.0,0.3,1.4,-0.8,2.9,-0.7,1.0,48,19,0,182.62563421775627
4061,1015,1,101.0,0.3,1.4,-0.8,2.9,-0.7,1.0,49,20,0,162.75715741398278
4062,1015,2,101.0,0.3,1.4,-0.8,2.9,-0.7,1.0,50,21,0,357.52912332561567
4063,1015,3,101.0,0.3,1.4,-0.8,2.9,-0.7,1.0,51,22,1,222.0763312238258
4064,1016,0,103.0,-0.3,0.7,1.0,0.9,3.2,-0.2,31,3,0,53.57451954216781
4065,1016,1,103.0,-0.3,0.7,1.0,0.9,3.2,-0.2,32,4,0,267.7732669912235
4066,1016,2,103.0,-0.3,0.7,1.0,0.9,3.2,-0.2,33,5,0,-146.7946310871439
4067,1016,3,103.0,-0.3,0.7,1.0,0.9,3.2,-0.2,34,6,1,226.3618424861035
4068,1017,0,124.0,0.2,-0.1,-0.1,0.5,0.3,0.6,63,36,0,191.119707813802
4069,1017,1,124.0,0.2,-0.1,-0.1,0.5,0.3,0.6,64,37,0,309.648282170143
4070,1017,2,124.0,0.2,-0.1,-0.1,0.5,0.3,0.6,65,38,1,314.7920996453529
4071,1017,3,124.0,0.2,-0.1,-0.1,0.5,0.3,0.6,66,39,1,277.1276964301055
4072,1018,0,101.0,-1.1,-0.9,-0.7,0.1,-2.7,0.3,45,21,0,121.47381443678
4073,1018,1,101.0,-1.1,-0.9,-0.7,0.1,-2.7,0.3,46,22,0,276.94325381202043
4074,1018,2,101.0,-1.1,-0.9,-0.7,0.1,-2.7,0.3,47,23,0,227.22294290167054
4075,1018,3,101.0,-1.1,-0.9,-0.7,0.1,-2.7,0.3,48,24,0,103.92145043566806
4076,1019,0,108.0,-0.7,0.6,0.2,0.8,-0.8,-0.5,33,8,0,-28.397417971637942
4077,1019,1,108.0,-0.7,0.6,0.2,0.8,-0.8,-0.5,34,9,0,93.7024408317219
4078,1019,2,108.0,-0.7,0.6,0.2,0.8,-0.8,-0.5,35,10,0,102.33000054842573
4079,1019,3,108.0,-0.7,0.6,0.2,0.8,-0.8,-0.5,36,11,0,72.29693589987544
4080,1020,0,96.0,-1.7,-1.5,-0.1,3.2,-1.7,-0.3,29,0,0,72.12586588636155
4081,1020,1,96.0,-1.7,-1.5,-0.1,3.2,-1.7,-0.3,30,1,0,56.7328327648182
4082,1020,2,96.0,-1.7,-1.5,-0.1,3.2,-1.7,-0.3,31,2,0,78.90008371288552
4083,1020,3,96.0,-1.7,-1.5,-0.1,3.2,-1.7,-0.3,32,3,0,111.32396660781225
4084,1021,0,89.0,-0.3,0.7,-0.4,-0.9,0.4,2.3,29,5,0,189.85352249457242
4085,1021,1,89.0,-0.3,0.7,-0.4,-0.9,0.4,2.3,30,6,0,0.7697479171878285
4086,1021,2,89.0,-0.3,0.7,-0.4,-0.9,0.4,2.3,31,7,0,211.38658626276185
4087,1021,3,89.0,-0.3,0.7,-0.4,-0.9,0.4,2.3,32,8,1,132.36418250447093
4088,1022,0,90.0,-3.4,0.5,1.1,0.5,-2.1,-0.8,59,36,0,291.1140164780743
4089,1022,1,90.0,-3.4,0.5,1.1,0.5,-2.1,-0.8,60,37,0,88.35893233450048
4090,1022,2,90.0,-3.4,0.5,1.1,0.5,-2.1,-0.8,61,38,0,275.11128580550013
4091,1022,3,90.0,-3.4,0.5,1.1,0.5,-2.1,-0.8,62,39,0,53.06847915259934
4092,1023,0,81.0,-0.2,1.6,-2.2,1.7,-1.6,-1.1,43,17,0,204.3632693560491
4093,1023,1,81.0,-0.2,1.6,-2.2,1.7,-1.6,-1.1,44,18,0,114.01346575785288
4094,1023,2,81.0,-0.2,1.6,-2.2,1.7,-1.6,-1.1,45,19,0,106.88345201601318
4095,1023,3,81.0,-0.2,1.6,-2.2,1.7,-1.6,-1.1,46,20,0,38.00550434511756
4096,1024,0,85.0,2.2,-2.1,-0.3,0.0,-0.2,0.6,63,38,0,160.41061295627964
4097,1024,1,85.0,2.2,-2.1,-0.3,0.0,-0.2,0.6,64,39,0,124.38106313874324
4098,1024,2,85.0,2.2,-2.1,-0.3,0.0,-0.2,0.6,65,40,0,32.74031730157017
4099,1024,3,85.0,2.2,-2.1,-0.3,0.0,-0.2,0.6,66,41,0,289.8988554772126
4100,1025,0,127.0,1.3,1.8,-0.4,-1.0,0.1,0.2,61,36,0,-63.7127912377145
4101,1025,1,127.0,1.3,1.8,-0.4,-1.0,0.1,0.2,62,37,1,355.127865249129
4102,1025,2,127.0,1.3,1.8,-0.4,-1.0,0.1,0.2,63,38,1,315.9000204273725
4103,1025,3,127.0,1.3,1.8,-0.4,-1.0,0.1,0.2,64,39,1,444.7349056099489
4104,1026,0,94.0,0.4,-0.1,1.3,0.6,0.0,0.3,54,31,0,-2.7711230111466136
4105,1026,1,94.0,0.4,-0.1,1.3,0.6,0.0,0.3,55,32,0,135.47240255669186
4106,1026,2,94.0,0.4,-0.1,1.3,0.6,0.0,0.3,56,33,0,205.40826082738207
4107,1026,3,94.0,0.4,-0.1,1.3,0.6,0.0,0.3,57,34,0,-122.09688849053904
4108,1027,0,91.0,-0.4,0.2,0.2,1.5,-0.2,-0.1,62,33,0,169.35238622441142
4109,1027,1,91.0,-0.4,0.2,0.2,1.5,-0.2,-0.1,63,34,0,121.2988137550675
4110,1027,2,91.0,-0.4,0.2,0.2,1.5,-0.2,-0.1,64,35,0,70.7789100589215
4111,1027,3,91.0,-0.4,0.2,0.2,1.5,-0.2,-0.1,65,36,0,-10.9194931480871
4112,1028,0,119.0,-2.0,-0.5,-0.6,0.2,1.3,0.4,47,25,0,138.24642187899514
4113,1028,1,119.0,-2.0,-0.5,-0.6,0.2,1.3,0.4,48,26,0,63.68688830963808
4114,1028,2,119.0,-2.0,-0.5,-0.6,0.2,1.3,0.4,49,27,1,218.66734018498727
4115,1028,3,119.0,-2.0,-0.5,-0.6,0.2,1.3,0.4,50,28,1,213.86784189149253
4116,1029,0,106.0,-0.8,0.2,1.1,2.4,0.5,2.0,50,24,0,252.66203060328868
4117,1029,1,106.0,-0.8,0.2,1.1,2.4,0.5,2.0,51,25,0,158.4552318518167
4118,1029,2,106.0,-0.8,0.2,1.1,2.4,0.5,2.0,52,26,0,103.0351838758483
4119,1029,3,106.0,-0.8,0.2,1.1,2.4,0.5,2.0,53,27,0,129.93371075585836
4120,1030,0,88.0,-0.3,0.3,-0.4,-0.8,-0.2,0.4,27,6,0,49.790997985846076
4121,1030,1,88.0,-0.3,0.3,-0.4,-0.8,-0.2,0.4,28,7,0,-67.34713030385285
4122,1030,2,88.0,-0.3,0.3,-0.4,-0.8,-0.2,0.4,29,8,0,23.02808321302568
4123,1030,3,88.0,-0.3,0.3,-0.4,-0.8,-0.2,0.4,30,9,0,48.475380915873785
4124,1031,0,116.0,0.5,1.0,-0.2,-0.1,0.3,-0.0,25,0,0,-55.35115445069728
4125,1031,1,116.0,0.5,1.0,-0.2,-0.1,0.3,-0.0,26,1,0,-6.499193830604312
4126,1031,2,116.0,0.5,1.0,-0.2,-0.1,0.3,-0.0,27,2,0,115.38562340713136
4127,1031,3,116.0,0.5,1.0,-0.2,-0.1,0.3,-0.0,28,3,0,75.80934667337252
4128,1032,0,113.0,0.6,0.3,-0.9,1.0,0.7,1.8,52,29,0,173.857153247667
4129,1032,1,113.0,0.6,0.3,-0.9,1.0,0.7,1.8,53,30,0,251.02411614991513
4130,1032,2,113.0,0.6,0.3,-0.9,1.0,0.7,1.8,54,31,0,78.78272500562584
4131,1032,3,113.0,0.6,0.3,-0.9,1.0,0.7,1.8,55,32,0,83.70354853567054
4132,1033,0,141.0,1.3,0.5,-0.8,1.7,-1.3,-0.7,65,39,0,398.2082027100382
4133,1033,1,141.0,1.3,0.5,-0.8,1.7,-1.3,-0.7,66,40,1,316.14174688807225
4134,1033,2,141.0,1.3,0.5,-0.8,1.7,-1.3,-0.7,67,41,1,461.34933549314644
4135,1033,3,141.0,1.3,0.5,-0.8,1.7,-1.3,-0.7,68,42,1,551.3238611967179
4136,1034,0,105.0,0.8,0.8,1.0,0.4,-0.5,-0.3,21,0,0,132.2138939315332
4137,1034,1,105.0,0.8,0.8,1.0,0.4,-0.5,-0.3,22,1,0,236.90987748803929
4138,1034,2,105.0,0.8,0.8,1.0,0.4,-0.5,-0.3,23,2,0,164.21466765424898
